BondID,ISIN,Issuer,Sector,CreditRating,Currency,FaceValue,CouponRate,CouponFrequency,BondType,IssueDate,MaturityDate,ValuationDate,YearsToMaturity,OriginalMaturityYears,YieldToMaturity,CleanPrice,AccruedInterest,DirtyPrice,MacaulayDuration,ModifiedDuration,Convexity,DV01_Per100Face,EffectiveDuration,EffectiveConvexity,SpreadOverBenchmark_bps,OAS_bps,ZSpread_bps,KeyRateBucket,Quantity,MarketValue_LocalCcy,MarketValue_INR,PortfolioWeight,IsCallable,CallDate,IsPutable,IsFloatingRate,BenchmarkIndex,PriceChange_Up50bps,PriceChange_Dn50bps,PriceChange_Up100bps,PriceChange_Dn100bps,PriceChange_Up200bps,PriceChange_Dn200bps,Recalc_CleanPrice,Recalc_MacaulayDuration,Recalc_ModifiedDuration,Recalc_Convexity,Recalc_DV01
ZTFI-0278,IN6392649578,German Bund,Government,SOV,EUR,100,0.0083,2,Fixed,2022-04-30,2044-04-24,2024-10-31,19.4798,22,0.0288,70.1632,0.042,70.1919,17.2601,17.0151,317.0017,0.1194,17.0151,317.0017,0,0,-1,15-20Y,5000,3508.16,318540.93,0.009936,False,,False,False,EUR_BENCH,6.2472,-5.6911,13.0504,-10.8262,28.325,-19.4283,70.16322938174702,17.26011326295787,17.01509588225342,1268.0067255895244,0.11938340753389658
ZTFI-0279,IN6292518812,German Bund,Government,SOV,EUR,100,0.0129,2,Fixed,2022-03-24,2052-03-16,2024-10-31,27.373,30,0.0252,76.0136,0.2838,76.1471,22.1154,21.8402,553.983,0.166,21.8402,553.983,0,0,8,20Y+,200,152.03,13804.32,0.000431,False,,False,False,EUR_BENCH,8.8271,-7.7744,18.707,-14.496,41.6251,-24.781,76.01361671915595,22.11544388604571,21.840256652227644,2215.931876006965,0.1660156898210428
ZTFI-0280,IN4742312209,German Bund,Government,SOV,EUR,100,0.0204,2,Fixed,2016-02-13,2037-02-07,2024-10-31,12.271,21,0.0266,93.6662,0.1178,93.6795,10.6503,10.5105,124.4404,0.0984,10.5105,124.4404,0,0,-3,10-15Y,100,93.67,8505.24,0.000265,False,,False,False,EUR_BENCH,5.0681,-4.7767,10.4276,-9.262,22.0207,-17.3584,93.66623083387401,10.650349974251988,10.510559532470134,497.76146118420723,0.09844844953615224
ZTFI-0281,IN7289752677,Japan JGB,Government,SOV,JPY,100,0.0029,2,Fixed,2022-10-02,2030-09-30,2024-10-31,5.9138,8,0.0091,96.6813,0.0671,96.7502,5.4595,5.4348,32.3812,0.0525,5.4348,32.3812,0,0,2,5-7Y,50,48.34,27.07,1e-06,False,,False,False,JPY_BENCH,2.6664,-2.5881,5.411,-5.0979,11.135,-9.8827,96.68128635222463,5.459495913890069,5.4347677207606075,129.52471234362696,0.05254403342686835
ZTFI-0282,IN3312797573,Japan JGB,Government,SOV,JPY,100,0.007,2,Fixed,2023-09-24,2049-09-17,2024-10-31,24.8789,26,0.0124,88.6208,0.126,88.6898,22.3999,22.2619,536.6517,0.1973,22.2619,536.6517,0,0,-4,20Y+,500,443.1,248.14,8e-06,False,,False,False,JPY_BENCH,10.4588,-9.2699,22.1066,-17.3507,48.969,-29.9456,88.62084826414363,22.39990336044275,22.261879706263915,2146.6066938634435,0.1972866663523433
ZTFI-0283,IN8177038860,Japan JGB,Government,SOV,JPY,100,0.0088,2,Fixed,2013-03-31,2031-03-27,2024-10-31,6.4011,18,0.0146,96.6797,0.0641,96.7673,5.8544,5.812,37.1973,0.0562,5.812,37.1973,0,0,4,5-7Y,100,96.68,54.14,2e-06,False,,False,False,JPY_BENCH,2.8545,-2.7646,5.7988,-5.4392,11.9573,-10.5188,96.6796511757479,5.854445405413457,5.812017676375912,148.78906437939162,0.05619038415793041
ZTFI-0284,IN4726490827,Japan JGB,Government,SOV,JPY,100,0.0126,2,Fixed,2023-01-09,2039-01-05,2024-10-31,14.1793,16,0.01,103.3888,0.2453,103.6842,12.902,12.8378,180.0797,0.1327,12.8378,180.0797,0,0,-1,10-15Y,100,103.39,57.9,2e-06,False,,False,False,JPY_BENCH,6.8692,-6.4037,14.2038,-12.3419,30.2693,-22.822,103.3887996162938,12.901967632474644,12.837778738780742,720.3188658949815,0.1327282533542119
ZTFI-0285,IN6657027937,Japan JGB,Government,SOV,JPY,100,0.0023,2,Fixed,2016-09-24,2028-09-21,2024-10-31,3.8905,12,0.0141,95.984,0.0094,96.0262,3.4877,3.4633,13.7398,0.0332,3.4633,13.7398,0,0,-3,3-5Y,5000,4799.2,2687.55,8.4e-05,False,,False,False,JPY_BENCH,1.6786,-1.6456,3.3902,-3.2583,6.9122,-6.3847,95.984045494992,3.487652592928262,3.463236773673861,54.95931504125622,0.03324154760442412
ZTFI-0286,IN1751868926,Japan JGB,Government,SOV,JPY,100,0.0087,2,Fixed,2022-10-19,2025-10-18,2024-10-31,0.9637,3,0.0141,99.7319,0.1895,99.9195,0.5,0.4965,0.493,0.005,0.4965,0.493,0,0,0,0-1Y,1000,997.32,558.5,1.7e-05,False,,False,False,JPY_BENCH,0.2482,-0.247,0.4976,-0.4927,1.0002,-0.9805,99.73189017427138,0.5,0.49649967727520977,1.9720954362750998,0.00495168512855724
ZTFI-0287,IN2206447421,Japan JGB,Government,SOV,JPY,100,0.0136,2,Fixed,2024-04-23,2032-04-21,2024-10-31,7.4716,8,0.0127,100.601,0.1559,100.8918,6.702,6.6597,48.906,0.067,6.6597,48.906,0,0,-5,7-10Y,50,50.3,28.17,1e-06,False,,False,False,JPY_BENCH,3.4114,-3.2884,6.9457,-6.4537,14.3834,-12.4155,100.6009855687754,6.701970335802902,6.659681359172159,195.62401402861227,0.06699705083067209
ZTFI-0288,IN9733977671,Japan JGB,Government,SOV,JPY,100,0.0094,2,Fixed,2024-02-03,2026-02-02,2024-10-31,1.2567,2,0.0105,99.8909,0.1477,100.0836,0.9977,0.9925,1.4797,0.0099,0.9925,1.4797,0,0,1,1-2Y,1000,998.91,559.39,1.7e-05,False,,False,False,JPY_BENCH,0.4976,-0.4939,0.9988,-0.984,2.0124,-1.9533,99.8908602257942,0.997659718888881,0.9924493597501926,5.918965472167464,0.009913662027598542
ZTFI-0289,IN0220502099,Japan JGB,Government,SOV,JPY,100,0.0052,2,Fixed,2024-03-09,2028-03-08,2024-10-31,3.3511,4,0.0092,98.8191,0.021,98.8561,2.9805,2.9669,10.3139,0.0293,2.9669,10.3139,0,0,0,3-5Y,100,98.82,55.34,2e-06,False,,False,False,JPY_BENCH,1.4787,-1.4532,2.9828,-2.8809,6.0676,-5.6599,98.81908543848968,2.980476838404127,2.96682942305806,41.25542308040546,0.029317937023859948
ZTFI-0290,IN7950145561,Japan JGB,Government,SOV,JPY,100,0.0116,2,Fixed,2016-05-11,2044-05-04,2024-10-31,19.5072,28,0.0079,106.6746,0.0354,106.9238,17.5875,17.5183,336.6419,0.1869,17.5183,336.6419,0,0,5,15-20Y,100,106.67,59.74,2e-06,False,,False,False,JPY_BENCH,9.7927,-8.8949,20.4831,-16.892,44.5574,-30.1929,106.67455064436716,17.58749234092405,17.518295075376315,1346.5674250485686,0.18687562552211984
ZTFI-0291,IN8683390198,Australian Govt,Government,SOV,AUD,100,0.0397,2,Fixed,2018-07-19,2027-07-17,2024-10-31,2.7077,9,0.0422,99.4127,0.9789,99.6977,2.4042,2.3545,6.8268,0.0234,2.3545,6.8268,0,0,5,2-3Y,5000,4970.64,269905.75,0.008419,False,,False,False,AUD_BENCH,1.1788,-1.1619,2.3746,-2.3067,4.8171,-4.5456,99.41269388756447,2.40422627094951,2.354545363773881,27.307078556050765,0.023407169749323695
ZTFI-0292,IN4899529978,Australian Govt,Government,SOV,AUD,100,0.0346,2,Fixed,2020-05-25,2029-05-23,2024-10-31,4.5585,9,0.0393,98.0787,0.2013,98.33,4.2022,4.1212,19.7425,0.0404,4.1212,19.7425,0,0,1,3-5Y,1000,980.79,53256.9,0.001661,False,,False,False,AUD_BENCH,2.0452,-1.9968,4.1388,-3.9452,8.4713,-7.6968,98.07866633556043,4.202223075006688,4.121240695343195,78.96984021370788,0.04042057910470983
ZTFI-0293,IN0107139660,Australian Govt,Government,SOV,AUD,100,0.0267,2,Fixed,2017-01-31,2027-01-29,2024-10-31,2.245,10,0.0395,97.5616,0.1343,97.7496,1.9603,1.9223,4.681,0.0188,1.9223,4.681,0,0,-3,2-3Y,2000,1951.23,105951.79,0.003305,False,,False,False,AUD_BENCH,0.9434,-0.932,1.8983,-1.8526,3.8422,-3.6595,97.56157446774684,1.9602613112997833,1.9222959659718397,18.7241046852465,0.0187542221033211
ZTFI-0294,IN4488501556,Australian Govt,Government,SOV,AUD,100,0.0345,2,Fixed,2014-09-28,2025-09-25,2024-10-31,0.9008,11,0.0438,99.545,0.2851,99.8365,0.5,0.4893,0.4788,0.0049,0.4893,0.4788,0,0,10,0-1Y,100,99.55,5405.56,0.000169,False,,False,False,AUD_BENCH,0.2441,-0.2429,0.4895,-0.4847,0.9837,-0.9646,99.54496526078871,0.5,0.4892846658185732,1.915195873641543,0.004870582506154649
ZTFI-0295,IN7027278576,Australian Govt,Government,SOV,AUD,100,0.0386,2,Fixed,2023-07-02,2025-07-01,2024-10-31,0.6653,2,0.0401,99.9265,0.6545,100.4622,0.5,0.4902,0.4805,0.0049,0.4902,0.4805,0,0,-5,0-1Y,2000,1998.53,108520.18,0.003385,False,,False,False,AUD_BENCH,0.2455,-0.2443,0.4922,-0.4874,0.9893,-0.9701,99.92647419244156,0.5,0.4901720503896868,1.9221491118658376,0.004898116474312121
ZTFI-0296,IN3955124056,Australian Govt,Government,SOV,AUD,100,0.0325,2,Fixed,2022-01-05,2037-01-01,2024-10-31,12.1697,15,0.0422,90.94,0.4836,91.6425,9.9144,9.7095,111.1426,0.0883,9.7095,111.1426,0,0,4,10-15Y,100,90.94,4938.04,0.000154,False,,False,False,AUD_BENCH,4.5413,-4.2886,9.3352,-8.3245,19.6811,-15.6382,90.94003407651144,9.914374343614675,9.709503813157061,444.5705738399135,0.0882982607634521
ZTFI-0297,IN5046173574,Australian Govt,Government,SOV,AUD,100,0.0243,2,Fixed,2023-06-18,2029-06-16,2024-10-31,4.6242,6,0.0406,93.3573,0.4725,93.9122,4.2807,4.1955,20.2176,0.0392,4.1955,20.2176,0,0,9,3-5Y,50,46.68,2534.72,7.9e-05,False,,False,False,AUD_BENCH,1.982,-1.9348,4.0112,-3.8224,8.2111,-7.4561,93.35729148094637,4.2807467570722855,4.195576553045463,80.87045552248163,0.03916876631932895
ZTFI-0298,IN8078235784,Australian Govt,Government,SOV,AUD,100,0.0355,2,Fixed,2022-01-10,2026-01-09,2024-10-31,1.191,4,0.0387,99.6891,0.6006,99.8069,0.9913,0.9725,1.4268,0.0097,0.9725,1.4268,0,0,-4,1-2Y,1000,996.89,54131.13,0.001688,False,,False,False,AUD_BENCH,0.4865,-0.483,0.9766,-0.9624,1.9674,-1.9105,99.68905403404828,0.9912663142863635,0.9724494180471511,5.70712779169666,0.009694256258108127
ZTFI-0299,IN7681040915,Australian Govt,Government,SOV,AUD,100,0.0293,2,Fixed,2024-03-25,2026-03-25,2024-10-31,1.3963,2,0.0434,98.6346,0.2289,99.0577,0.9927,0.9716,1.423,0.0096,0.9716,1.423,0,0,4,1-2Y,2000,1972.69,107117.07,0.003341,False,,False,False,AUD_BENCH,0.4809,-0.4774,0.9654,-0.9513,1.9447,-1.8886,98.63460269497503,0.9927313302695527,0.9716465990697394,5.6921317560224525,0.009583797625916744
ZTFI-0300,IN3533448571,Australian Govt,Government,SOV,AUD,100,0.0255,2,Fixed,2023-07-07,2027-07-06,2024-10-31,2.6776,4,0.0381,97.0223,0.3568,97.0876,2.4367,2.3911,6.979,0.0232,2.3911,6.979,0,0,6,2-3Y,1000,970.22,52682.95,0.001643,False,,False,False,AUD_BENCH,1.1684,-1.1515,2.3538,-2.286,4.7752,-4.5044,97.02231524413574,2.43671590079612,2.391164222360159,27.916095178512396,0.023199628898232603
